id,organization,rating_category,rating_content_descriptions
67669,4,20,
67670,4,20,
67743,1,5,"[9, 24, 11, 27, 20]"
67778,2,12,[50]
67796,1,4,[33]
67813,1,3,"[29, 32, 31]"
67830,3,14,"[60, 61]"
67832,3,13,
67833,3,15,[61]
67834,3,16,"[61, 65]"
67835,3,17,[61]
67836,3,16,[65]
67837,3,17,[61]
67838,3,17,"[65, 61]"
67839,3,17,"[65, 61]"
67841,3,14,"[59, 60, 61, 65]"
67845,3,16,"[61, 65]"
67847,3,17,[61]
67848,3,17,"[61, 65]"
67850,3,13,
67851,3,17,[61]
67852,3,16,[61]
67853,3,17,[61]
67854,3,14,[60]
67855,3,16,"[61, 62, 65]"
67857,3,14,"[60, 61]"
67858,3,13,
67859,3,13,
67861,3,14,[61]
67862,3,17,[61]
67863,3,14,"[60, 61]"
67866,3,14,[65]
67867,3,14,[61]
67869,3,15,"[60, 61, 63, 65]"
67875,3,14,[61]
67876,3,15,[61]
67878,3,17,"[61, 65]"
67879,3,13,
67881,3,13,
67885,3,16,"[61, 65]"
67886,3,17,[61]
67887,3,16,[61]
67888,3,16,[61]
67889,3,16,[61]
67890,3,16,[61]
67893,3,13,
67894,3,13,
67897,3,15,[60]
67898,3,16,[61]
67899,3,17,[61]
67900,3,17,"[61, 65]"
67901,3,17,"[61, 65]"
67902,3,13,
67903,3,15,[60]
67904,3,13,
67905,3,14,"[61, 65]"
67906,3,17,[61]
67908,3,17,"[61, 65]"
67911,3,13,
67913,3,16,"[59, 60]"
67914,3,16,[61]
67915,3,15,[61]
67916,3,16,[61]
67919,3,16,"[61, 65]"
67922,3,16,[65]
67923,3,15,"[61, 65, 66]"
67924,3,14,[65]
67927,3,13,
67930,3,17,[61]
67931,3,16,[61]
67932,3,16,[61]
67933,3,16,"[60, 61]"
67935,3,17,[61]
67936,3,13,
67937,3,13,
67938,3,13,
67939,3,13,
67940,3,14,[61]
67941,3,14,"[60, 61]"
67942,3,14,[61]
67947,3,16,[60]
67948,3,17,[61]
67949,3,16,[60]
67950,3,14,"[60, 61]"
67951,3,17,[61]
67952,3,13,
67954,3,13,
67955,3,13,
67956,3,13,
67957,3,13,
67961,3,13,
67964,3,16,[61]
67968,3,15,[65]
67969,3,13,
67972,3,17,[61]
67974,3,16,[61]
67975,3,17,[65]
67978,3,13,
67979,3,13,
67981,3,13,
67983,3,14,"[60, 61]"
67984,3,13,
67985,3,13,
67986,3,13,
67987,3,13,
67988,3,13,
67989,3,13,
67990,3,13,
67991,3,13,
67992,3,13,
67997,3,15,"[60, 61, 65]"
67998,3,14,"[60, 61, 62, 59]"
67999,3,14,"[61, 60]"
68000,3,14,[61]
68001,3,13,
68011,3,13,
68012,3,13,
68021,3,13,
68024,3,14,[61]
68025,3,17,[61]
68028,3,13,
68034,3,13,
68042,3,14,"[65, 61]"
68043,3,14,"[60, 61]"
68046,3,16,[61]
68067,1,3,
68078,3,17,"[61, 65]"
68083,3,16,[60]
68089,3,17,[61]
68090,3,13,
68091,3,15,[61]
68096,3,17,[61]
68099,3,15,"[61, 65]"
68109,4,22,
68111,4,18,
68112,4,21,
68113,4,18,
68114,4,22,
68115,4,18,
68125,1,5,"[31, 29]"
68137,1,3,"[43, 31]"
68147,3,13,
68149,3,13,
68153,3,13,
68155,3,13,
68158,3,13,
68161,3,14,[61]
68165,3,16,"[65, 61]"
68168,3,17,[61]
68169,3,15,"[60, 61, 65]"
68172,3,14,"[60, 61]"
68173,3,14,"[61, 65]"
68174,3,13,
68175,3,15,[65]
68176,3,15,[60]
68180,3,13,
68183,3,14,[61]
68187,3,13,
68188,3,13,
68189,3,14,"[61, 65]"
68190,3,13,
68194,3,15,[61]
68197,3,13,
68198,3,15,[65]
68199,3,13,
68209,3,13,
68210,3,14,"[60, 61]"
68213,3,14,"[61, 65]"
68217,3,13,
68219,3,13,
68229,3,17,[61]
68230,3,13,
68232,3,13,
68234,3,14,"[60, 61]"
68236,3,13,
68237,3,14,[61]
68242,3,15,"[59, 65, 66, 67, 60]"
68247,3,13,
68250,3,13,
68251,3,15,[61]
68255,3,13,
68257,3,17,[61]
68258,3,13,
68260,3,14,[61]
68261,3,17,[61]
68263,3,17,[61]
68265,3,14,"[61, 62]"
68270,3,13,
68272,3,13,
68275,3,15,[61]
68278,3,13,
68279,3,15,[61]
68280,3,13,
68281,3,15,"[60, 63]"
68294,1,6,"[39, 40]"
68308,1,4,"[1, 9, 32, 24, 33]"
68314,3,15,[61]
68325,3,13,
68340,1,5,"[43, 32]"
68346,3,13,
68350,3,14,"[60, 61, 65, 67]"
68353,3,13,
68360,3,13,
68363,3,13,
68366,1,6,"[46, 31]"
68368,3,13,
68370,3,13,
68372,3,13,
68374,1,3,[6]
68381,3,13,
68382,3,13,
68383,1,6,"[2, 31]"
68384,3,13,
68392,1,5,"[2, 31, 3]"
68404,3,13,
68406,1,3,[31]
68408,3,13,
68411,1,3,
68413,1,3,
68417,1,6,"[31, 42, 21]"
68423,1,3,[31]
68425,3,13,
68426,3,13,
68428,1,6,"[46, 31]"
68432,1,3,[6]
68444,1,6,"[46, 31]"
68445,1,3,
68453,1,3,
68454,1,6,"[46, 31]"
68474,1,3,"[31, 32]"
68475,1,5,[31]
68489,1,3,
68497,1,3,[43]
68502,1,3,
68509,1,5,[46]
68510,1,5,"[46, 21]"
68516,1,5,[31]
68526,1,6,"[46, 31]"
68547,1,3,"[31, 5]"
68550,1,5,[31]
68555,1,6,"[46, 31, 29, 4]"
68560,1,3,[31]
68566,1,3,[31]
68573,1,3,
68593,1,3,[43]
68597,1,6,"[6, 42]"
68602,1,3,
68615,3,14,[61]
68618,3,13,
68619,3,14,[65]
68620,3,15,[61]
68621,1,5,"[49, 40, 45]"
68624,1,5,"[31, 21, 24]"
68627,1,4,"[9, 38]"
68638,1,3,"[31, 9]"
68643,1,5,[40]
68650,1,3,"[43, 32]"
68674,1,3,
68713,1,3,[31]
68732,1,6,"[32, 40]"
68749,1,5,[31]
68753,1,4,"[5, 6]"
68756,1,6,"[29, 3]"
68759,3,14,"[65, 67]"
68763,3,17,[61]
68764,3,15,[61]
68767,3,16,[60]
68769,3,15,[61]
68771,3,15,[61]
68774,3,14,"[60, 61]"
68775,3,17,"[61, 65]"
68777,3,13,
68783,3,16,[61]
68784,3,16,[61]
68785,3,14,[61]
68786,3,13,
68788,3,15,"[65, 61]"
68790,3,16,[61]
68792,3,14,[60]
68795,3,14,[61]
68796,3,14,[61]
68798,3,14,[61]
68800,3,13,
68807,3,16,[65]
68808,3,14,[65]
68810,3,13,
68813,3,14,"[61, 65]"
68815,3,16,[61]
68816,3,16,[65]
68818,3,14,"[61, 65, 67]"
68821,3,15,"[60, 61, 65]"
68822,3,14,[61]
68823,3,14,[61]
68825,3,13,
68827,3,13,
68830,3,14,"[61, 65]"
68831,3,13,
68835,3,15,[61]
68837,3,14,[60]
68838,3,13,
68843,3,15,[61]
68846,3,14,[61]
68849,3,13,
68850,3,13,
68852,3,16,"[61, 65]"
68864,3,17,[61]
68865,3,17,[61]
68866,3,14,"[61, 65]"
68868,3,17,[61]
68871,3,13,
68872,3,14,[60]
68874,3,13,
68876,3,16,[61]
68879,3,14,"[59, 61, 65]"
68881,3,14,[65]
68883,3,15,[60]
68886,3,14,"[60, 61]"
68887,3,14,"[60, 61, 65]"
68888,3,14,"[60, 61, 65]"
68891,3,16,[61]
68894,3,13,
68895,3,16,[61]
68896,3,16,[61]
68897,3,13,
68898,3,14,[61]
68900,3,13,
68902,3,17,[61]
68903,3,13,
68904,3,13,
68905,3,13,
68906,3,15,[61]
68907,3,15,[61]
68914,3,13,
68915,3,13,
68916,3,13,
68917,3,13,
68919,3,15,[62]
68920,3,13,
68921,3,13,
68923,3,13,
68926,3,14,[61]
68928,3,13,
68929,3,15,[61]
68930,3,13,
68932,3,14,[61]
68934,3,16,[66]
68940,3,13,
68941,3,17,"[65, 61]"
68952,3,13,
68953,3,13,
68956,3,13,
68959,3,15,[61]
68960,3,14,[61]
68963,3,14,[61]
68964,3,14,[65]
68965,3,14,"[60, 61]"
68971,3,13,
68972,3,13,
68973,3,13,
68976,3,14,[61]
68978,3,13,
68980,3,13,
68981,3,14,[61]
68983,3,14,"[61, 65, 67]"
68985,3,15,[63]
68986,3,14,"[61, 65]"
68990,3,14,"[60, 61, 65]"
68991,3,14,"[61, 60]"
68993,3,16,[61]
68994,3,16,[61]
68996,3,17,[61]
68997,3,13,
68999,3,16,"[60, 61, 64]"
69000,3,16,"[60, 61, 64]"
69001,3,16,"[60, 61, 64, 65]"
69003,3,16,[61]
69007,3,16,"[60, 61, 64]"
69009,3,16,"[61, 65]"
69011,3,16,[61]
69012,3,16,"[59, 60, 61, 65]"
69015,3,15,[61]
69017,3,15,[61]
69018,3,16,"[61, 65, 67]"
69019,3,15,[60]
69021,3,15,[60]
69022,3,15,[60]
69025,3,17,"[61, 65]"
69026,3,13,
69027,3,13,
69029,3,17,"[61, 65]"
69031,3,13,
69038,3,16,[61]
69046,3,15,[61]
69048,3,16,"[60, 61]"
69050,3,15,[61]
69051,3,16,[61]
69055,3,16,[61]
69057,3,14,"[59, 61]"
69058,3,13,
69059,3,13,
69066,3,16,"[65, 61]"
69067,3,16,[61]
69068,3,13,
69069,3,15,"[60, 61]"
69070,3,13,
69075,3,17,"[65, 61]"
69083,3,13,
69084,3,13,
69085,3,16,"[61, 64, 65, 66]"
69086,3,14,"[60, 61, 65]"
69095,3,13,
69099,2,10,[50]
69105,1,3,"[6, 36]"
69120,1,5,[29]
69123,1,5,[33]
69131,1,5,"[3, 13, 32, 31, 29]"
69139,1,3,"[6, 33]"
69142,1,6,"[3, 8, 21, 29, 23]"
69149,1,3,[29]
69168,1,3,"[29, 31]"
69170,1,5,"[3, 15, 29]"
69180,1,5,[48]
69190,1,5,"[24, 29]"
69200,1,3,[29]
69312,1,3,"[2, 29]"
69315,1,4,"[1, 47, 32]"
69351,1,5,"[31, 6]"
69352,1,5,"[35, 32, 36, 33]"
69371,1,4,"[5, 6]"
69375,1,5,"[3, 32, 36, 29]"
69408,1,4,"[11, 47, 36]"
69416,1,5,"[3, 11, 29, 31, 21]"
69422,1,3,[36]
69428,1,3,[37]
69494,1,5,"[9, 3, 29]"
69495,2,11,[50]
69507,3,15,"[61, 65, 67]"
69513,1,3,[37]
69533,1,6,"[2, 24, 29]"
69539,3,15,"[65, 61]"
69548,3,17,[61]
69549,3,17,"[61, 65]"
69551,3,17,[61]
69552,3,13,
69554,3,15,"[60, 65, 66]"
69557,3,15,[61]
69563,3,14,"[60, 61, 65]"
69571,3,16,[61]
69574,3,16,"[61, 65, 67]"
69576,3,16,[61]
69577,3,13,
69578,3,17,[61]
69579,3,15,[61]
69582,3,13,
69585,3,13,
69587,3,13,
69590,3,15,"[60, 61]"
69592,3,13,
69594,3,14,"[60, 65]"
69595,3,14,"[60, 61, 65]"
69596,3,13,
69597,3,14,"[60, 61, 67]"
69600,3,15,[61]
69601,3,15,[60]
69604,3,17,[61]
69607,3,17,[61]
69609,3,13,
69610,3,14,"[60, 61]"
69612,3,13,
69614,3,14,"[60, 61, 65]"
69616,3,16,[61]
69617,3,17,[61]
69619,3,13,
69621,3,16,[61]
69622,3,16,[61]
69625,3,14,[61]
69626,3,17,[61]
69627,3,16,"[61, 62, 65, 67]"
69628,3,15,"[60, 65]"
69629,3,17,[61]
69632,3,14,"[61, 65]"
69634,3,15,[61]
69636,3,15,[61]
69637,3,17,[61]
69638,3,17,[61]
69639,3,14,[61]
69642,3,16,[60]
69643,3,13,
69644,3,15,"[61, 65]"
69653,3,14,"[60, 61]"
69655,3,14,"[60, 61, 65, 67]"
69656,3,14,"[60, 61]"
69658,3,17,"[61, 65]"
69659,3,17,[61]
69661,3,17,"[61, 65]"
69662,3,17,"[61, 65]"
69664,3,13,
69665,3,13,
69668,3,14,"[61, 65]"
69669,3,17,"[65, 61]"
69670,3,17,[61]
69671,3,17,[61]
69672,3,17,[61]
69673,3,17,"[61, 65]"
69674,3,17,"[61, 65]"
69675,3,17,"[61, 65]"
69676,3,17,"[61, 65]"
69678,3,17,"[61, 65]"
69680,3,16,[61]
69684,3,13,
69686,3,14,[61]
69687,3,14,"[60, 61]"
69689,3,17,"[61, 65]"
69690,3,15,[61]
69691,3,15,[64]
69692,3,13,
69693,3,13,
69694,3,13,
69741,1,6,"[10, 4]"
69747,1,3,"[5, 7]"
69751,1,3,
69756,3,13,
69758,3,16,[61]
69759,3,14,[65]
69765,3,15,[60]
69770,3,15,[60]
69771,3,13,
69773,3,14,"[60, 61]"
69774,3,15,"[60, 61]"
69775,3,13,
69776,3,13,
69777,3,13,
69779,3,13,
69780,3,15,[60]
69801,3,14,[65]
69803,3,16,[61]
69804,3,16,[61]
69805,3,13,
69807,3,15,"[60, 61]"
69808,3,16,[61]
69810,3,14,[65]
69813,3,13,
69814,3,13,
69819,3,13,
69826,3,13,
69828,3,13,
69829,3,16,[61]
69837,1,6,"[46, 31]"
69841,1,3,
69860,1,5,[33]
69891,1,5,"[8, 32, 36, 30]"
69899,1,4,"[6, 11]"
69901,1,6,"[3, 8, 10, 18, 21]"
69939,1,4,"[5, 32, 24, 26]"
69940,1,4,"[1, 5, 32, 24]"
69941,1,4,"[6, 11, 36]"
69942,1,4,"[1, 5, 32, 36]"
69946,3,13,
69947,3,13,
69948,3,13,
69949,3,13,
69950,3,13,
69951,3,13,
69952,3,13,
69981,1,3,[29]
69982,1,3,[33]
69997,1,3,[47]
69998,1,3,[37]
70022,1,3,[37]
70025,1,3,[48]
70041,1,3,[20]
70052,1,3,
70077,1,3,"[47, 36]"
70080,1,3,[6]
70112,1,5,"[31, 29]"
70113,1,3,[31]
70114,1,3,"[31, 29]"
70115,1,6,"[46, 31]"
70116,1,3,"[43, 47, 1]"
70120,1,6,"[46, 31]"
70123,1,3,[43]
70125,1,5,[31]
70128,1,3,[43]
70131,1,3,[31]
70133,1,6,"[46, 31]"
70159,1,3,
70162,1,3,
70173,1,6,"[46, 31, 32]"
70178,1,3,[31]
70179,1,5,[31]
70185,1,5,"[31, 29]"
70194,1,6,"[46, 31, 29, 4]"
70197,1,3,
70203,1,3,
70233,1,5,"[6, 24, 45]"
70238,1,3,[33]
70242,1,3,
70246,1,4,[5]
70255,1,3,[33]
70258,1,4,[37]
70270,1,3,"[32, 29]"
70272,1,5,"[6, 24]"
70298,1,3,[45]
70299,1,5,"[1, 36, 33, 28]"
70300,1,3,[31]
70307,1,4,[9]
70320,1,5,"[6, 43]"
70330,1,3,[47]
70331,1,3,[47]
70335,1,3,
70351,1,5,[31]
70354,1,3,[43]
70365,1,5,"[3, 11, 18, 29]"
70366,1,5,"[3, 18, 20, 29, 11]"
70373,1,3,
70387,1,3,[6]
70408,1,3,[31]
70417,1,3,[6]
70420,1,3,"[6, 32]"
70422,1,3,[6]
70424,1,3,[6]
70456,1,4,"[2, 9]"
70462,1,5,"[1, 7, 24]"
70471,1,5,[31]
70490,1,3,
70492,1,5,"[6, 43]"
70495,1,5,"[29, 31, 2, 3]"
70509,1,4,"[9, 48, 36]"
70534,1,6,"[4, 14, 21, 23, 29]"
70545,1,3,"[31, 29]"
70546,1,3,[31]
70551,1,5,"[33, 24]"
70562,1,3,[6]
70566,1,5,"[32, 24, 26, 29, 33]"
70577,1,6,"[3, 10, 18, 21]"
70600,1,5,[31]
70603,1,5,[31]
70607,1,6,"[3, 24, 29]"
70624,2,12,[50]
70625,3,16,"[61, 65]"
70644,1,3,
70649,1,5,[29]
70663,1,5,"[7, 29, 32]"
70671,1,6,"[46, 31, 23]"
70694,1,3,"[31, 32]"
70695,1,5,"[4, 28, 29]"
70715,1,3,[6]
70728,1,3,"[41, 33]"
70729,1,4,"[11, 33, 41]"
70732,1,5,"[46, 31, 24]"
70751,1,3,
70752,1,5,[31]
70766,1,5,"[46, 31]"
70767,1,3,
70774,1,5,"[2, 31, 3, 29]"
70781,1,4,"[1, 47, 32, 36]"
70805,1,3,[47]
70806,1,3,
70811,1,5,"[41, 2, 9, 24, 25, 1]"
70814,1,4,"[7, 9]"
70823,1,3,[31]
70826,1,6,"[46, 31]"
70828,1,3,[33]
70854,1,3,"[48, 24, 32]"
70857,1,4,"[48, 33]"
70866,1,3,"[31, 32]"
70867,1,3,[33]
70872,1,3,[31]
70873,1,3,"[6, 29]"
70874,1,3,[29]
70879,1,3,[31]
70880,1,3,[31]
70881,1,4,"[48, 33]"
70893,1,6,"[4, 10, 15]"
70894,1,4,"[1, 24, 29]"
70895,1,3,[31]
70896,1,6,[31]
70899,1,4,[47]
70906,1,6,"[3, 11, 29]"
70922,1,5,"[7, 32, 18, 29]"
70923,1,6,"[4, 10]"
70932,1,3,[29]
70961,1,5,"[3, 29, 31, 2]"
70965,1,4,"[2, 33, 24]"
70982,1,3,
70986,1,5,[43]
70994,1,5,[31]
71003,1,5,"[33, 29, 24, 3]"
71005,1,5,"[47, 32, 36, 24, 9]"
71010,1,3,[29]
71023,1,5,"[32, 9, 24, 26]"
71024,1,3,[47]
71047,1,5,"[3, 32, 29, 25]"
71061,1,5,"[31, 24, 9]"
71071,1,3,[47]
71077,1,5,"[2, 32, 29, 21]"
71080,1,5,[31]
71081,1,5,"[29, 3, 33]"
71083,1,3,"[37, 33]"
71100,1,3,"[29, 32, 31]"
71104,1,3,[31]
71108,1,3,
71110,1,3,
71113,1,3,
71145,1,4,[9]
71155,1,6,"[46, 31]"
71161,1,5,"[3, 29, 21]"
71172,1,3,[5]
71177,1,3,"[1, 37]"
71187,1,3,[31]
71192,1,5,[31]
71194,1,3,[31]
71195,1,5,"[3, 29]"
71196,1,5,"[3, 26, 29]"
71197,1,5,[29]
71233,1,3,
71237,1,3,[31]
71238,1,3,[31]
71245,1,6,"[46, 31]"
71249,1,3,[31]
71251,1,5,"[7, 9, 11, 24, 45, 6, 29]"
71255,1,5,"[46, 31]"
71262,1,3,
71271,1,3,
71278,1,6,"[46, 31, 4, 29]"
71279,1,5,[29]
71290,1,3,[31]
71295,1,6,"[4, 42, 29, 18]"
71296,1,4,"[5, 31]"
71329,1,6,"[29, 3]"
71347,1,6,"[3, 10, 4]"
71349,1,5,"[9, 11]"
71381,1,3,[43]
71394,1,6,"[4, 29]"
71396,1,6,"[4, 29]"
71409,1,5,"[2, 29, 31]"
71419,1,3,"[6, 7]"
71430,1,3,
71438,1,3,
71440,1,3,
71442,1,3,[31]
71488,1,4,"[5, 6]"
71512,1,5,"[42, 45]"
71526,1,3,"[31, 32]"
71542,1,3,[31]
71560,1,3,
71565,1,5,"[3, 7, 11, 29, 28]"
71627,1,3,[31]
71630,1,5,"[2, 31, 29, 3]"
71647,1,6,"[46, 31]"
71661,1,3,[6]
71672,1,4,[9]
71686,1,5,[31]
71718,1,3,[31]
71721,1,3,[43]
71722,1,3,"[6, 25, 7]"
71764,1,5,"[29, 31]"
71779,1,4,"[12, 36]"
71793,1,4,"[9, 32]"
71797,1,3,[48]
71798,1,3,"[31, 6]"
71813,1,3,
71816,2,11,[50]
71817,3,15,
71822,1,6,"[46, 31]"
71829,1,3,
71834,1,5,"[32, 24, 43]"
71842,1,3,
71847,1,3,[37]
71849,1,3,
71863,1,3,[43]
71869,1,3,[43]
71888,1,5,"[31, 21]"
71891,1,5,"[31, 29]"
71893,1,5,"[2, 29, 31]"
71894,1,3,
71896,1,3,"[29, 31]"
71897,1,3,"[2, 31, 29]"
71898,1,3,[33]
71902,1,4,"[37, 48]"
71905,1,4,"[6, 12, 37]"
71918,1,3,"[6, 43]"
71927,1,5,"[3, 9]"
71938,1,6,"[4, 14, 18, 21, 10]"
71943,2,10,
71946,2,8,
71956,1,3,"[47, 43]"
71960,1,3,"[6, 43, 32, 48, 33]"
71963,1,3,"[6, 32, 33]"
71972,1,5,"[1, 9, 32, 24, 21]"
71974,1,5,[31]
71988,1,5,"[1, 7, 9, 32, 24]"
72006,1,5,[29]
72007,1,5,"[38, 29]"
72011,1,4,[29]
72012,1,4,[29]
72027,1,5,"[32, 15, 26, 29]"
72028,1,4,"[1, 9, 11, 36]"
72029,1,3,"[31, 32]"
72033,1,4,[36]
72040,1,3,[43]
72041,1,3,"[6, 25]"
72042,1,3,[43]
72047,1,6,"[46, 31, 29, 4]"
72052,1,3,"[9, 47]"
72062,1,5,"[29, 3]"
72066,1,3,[31]
72069,1,4,[9]
72075,1,3,
72081,1,3,
72086,1,6,"[2, 31, 4, 10, 11]"
72094,2,11,[50]
72103,1,3,[26]
72106,1,3,[33]
72108,1,3,
72111,1,6,"[3, 29, 31]"
72113,1,5,"[8, 29]"
72114,1,5,"[3, 7, 11, 33]"
72155,1,5,"[48, 33]"
72218,1,3,"[2, 31]"
72219,1,3,"[29, 9]"
72220,1,5,[29]
72223,1,3,
72226,1,3,"[32, 31]"
72228,1,3,"[2, 37, 24]"
72231,1,3,
72236,1,4,"[32, 9]"
72247,1,3,[6]
72250,1,5,"[3, 6, 9, 32]"
72263,1,5,"[31, 21, 24]"
72277,1,5,"[4, 36, 29]"
72285,1,5,"[4, 29]"
72292,1,3,[37]
72293,1,3,[31]
72301,2,8,
72317,2,9,
72327,2,8,
72336,2,8,
72340,2,8,
72368,2,11,[50]
72380,2,10,
72433,2,8,
72434,1,3,
72459,1,3,[33]
72462,1,5,"[31, 21]"
72470,1,3,
72472,1,3,"[43, 33]"
72480,1,5,"[2, 31]"
72517,1,5,[31]
72539,1,5,"[2, 45, 29, 31]"
72558,1,3,[31]
72566,1,5,"[3, 29]"
72579,1,5,"[6, 32, 24]"
72604,1,6,[46]
72644,1,5,"[7, 11, 18, 45, 29, 2, 26, 28]"
72655,1,5,[31]
72656,1,5,"[31, 24]"
72666,1,3,[47]
72668,1,6,"[3, 15, 21, 29, 4]"
72672,1,3,[29]
72699,1,3,[32]
72701,1,4,[9]
72703,1,6,"[3, 18, 29]"
72704,1,6,"[4, 11, 18, 10]"
72705,1,5,[29]
72706,1,6,"[4, 21, 29]"
72707,1,5,[29]
72717,1,5,"[41, 3, 32, 33]"
72722,1,5,"[4, 29]"
72730,1,4,[29]
72748,2,12,"[50, 55]"
72760,2,10,[50]
72761,3,15,[61]
72782,2,10,"[50, 55]"
72784,3,15,
72794,4,22,
72795,5,26,"[68, 69, 71, 72]"
72796,7,38,
72803,2,10,
72833,1,3,
72835,1,7,[23]
72884,1,4,"[11, 24]"
72903,1,3,[31]
72911,1,5,[31]
72920,1,6,"[3, 10, 18, 21, 45, 24, 4]"
72929,1,6,"[42, 39, 21]"
72934,1,5,"[8, 11, 38, 15, 24]"
72935,1,5,"[4, 29, 40, 2]"
72940,1,3,
72948,1,5,"[43, 45]"
72952,1,6,"[29, 4]"
72956,1,3,
72966,1,3,
72967,1,3,[33]
72985,3,17,"[65, 61]"
72986,4,21,
72987,5,26,"[69, 71, 72]"
72988,6,32,"[84, 75]"
72989,7,37,
72990,2,8,
72991,3,13,
72992,4,18,
72993,7,34,
72994,3,13,
72995,4,18,
72996,7,34,
72997,3,13,
72999,3,13,
73000,3,13,
73001,2,12,
73007,3,13,
73013,1,3,[6]
73015,1,3,"[20, 37, 6]"
73025,1,3,
73026,2,8,
73033,3,15,
73057,1,5,"[2, 31]"
73079,1,3,[6]
73085,1,5,"[6, 33, 24]"
73086,1,5,"[3, 29, 31, 2]"
73088,1,3,[6]
73089,1,5,"[3, 29, 31, 2]"
73090,1,5,"[2, 29, 31]"
73094,1,3,
73097,1,5,[31]
73105,1,6,"[4, 8, 10, 21]"
73122,1,6,"[39, 40, 4, 29]"
73168,1,3,[48]
73175,4,21,
73176,5,25,"[69, 71]"
73177,6,31,"[75, 77]"
73191,1,3,[37]
73210,1,5,"[2, 6, 32]"
73217,1,5,[29]
73236,1,3,[6]
73243,1,5,"[2, 31, 24, 29]"
73252,1,6,"[3, 29, 31, 2]"
73254,1,3,
73266,1,3,[37]
73316,1,5,"[38, 36, 29]"
73327,1,5,"[1, 11, 33, 24, 29]"
73329,1,6,"[3, 29, 21]"
73331,1,3,[6]
73339,1,3,[43]
73341,1,5,"[2, 31, 46]"
73373,2,8,
73408,1,5,"[46, 31]"
73410,1,3,[29]
73418,1,3,"[1, 26]"
73420,1,3,[5]
73446,1,5,[31]
73447,1,3,[29]
73462,1,3,[31]
73468,1,5,"[3, 9]"
73479,1,6,"[4, 7, 10, 15, 18, 21]"
73481,1,3,[6]
73515,1,3,"[36, 33]"
73516,1,3,[48]
73517,1,3,[6]
73525,1,3,[24]
73526,1,3,
73528,1,3,
73548,1,4,"[47, 32, 36]"
73551,1,3,[43]
73578,1,6,"[2, 31]"
73631,2,12,"[50, 53, 55]"
73638,1,3,[31]
73666,1,6,"[2, 31, 24, 46, 29, 23, 4]"
73669,1,6,"[46, 31, 23]"
73678,1,3,
73681,1,6,"[46, 31, 42]"
73682,1,6,"[46, 31]"
73694,1,5,[29]
73695,1,3,
73696,1,5,"[6, 24]"
73703,1,5,"[2, 32]"
73710,1,6,"[46, 42, 21]"
73713,3,16,"[61, 65]"
73714,3,13,
73716,3,15,"[60, 61]"
73727,1,3,"[47, 36]"
73745,1,5,"[48, 29]"
73749,1,5,"[3, 11, 29]"
73759,1,5,"[1, 7, 32, 24]"
73805,2,12,"[55, 50, 58]"
73807,2,12,"[58, 50, 55]"
73813,2,12,"[50, 55, 58]"
73814,2,9,"[50, 53]"
73815,4,19,
73816,7,34,
73875,2,9,[50]
73886,1,6,"[46, 31, 21]"
73916,1,4,[9]
73929,1,5,[29]
73935,3,16,"[61, 65]"
73972,1,5,
73973,2,10,
73980,3,13,
74007,2,12,"[50, 55]"
74072,1,5,
74120,2,11,"[50, 55]"
74124,6,30,[75]
74125,6,30,[75]
74126,6,28,
74133,6,28,
74137,6,28,
74138,6,29,[75]
74139,6,28,
74140,6,28,
74141,6,30,[75]
74158,1,5,"[3, 26, 15, 8, 29]"
74183,1,3,
74208,2,8,
74212,2,9,
74214,2,9,
74225,2,8,
74238,2,8,[10]
74239,2,8,[10]
74241,1,5,
74244,1,6,"[3, 21, 29]"
74253,6,32,[76]
74254,6,33,
74261,6,31,[75]
74265,6,31,[75]
74266,6,29,[75]
74268,6,29,[75]
74275,6,28,
74276,6,33,"[76, 77, 84]"
74279,6,29,[75]
74284,6,30,
74288,6,28,
74301,4,21,
74303,6,29,[75]
74342,1,5,"[24, 31, 32]"
74343,1,5,"[24, 31, 32]"
74344,1,5,"[24, 31, 32]"
74345,2,11,[50]
74350,2,8,
74364,4,18,
74435,1,5,"[38, 29, 36, 3]"
74445,1,3,
74460,3,13,
74461,4,19,
74462,7,34,
74476,1,5,"[29, 3]"
74482,1,3,
74484,1,5,"[29, 3]"
74491,1,3,
74493,1,5,"[29, 24, 11, 7]"
74496,1,5,"[29, 3]"
74500,1,3,
74508,1,5,"[29, 3]"
74515,1,5,"[3, 29, 11, 26, 7, 2, 45, 32]"
74516,1,4,[9]
74519,1,4,[9]
74523,1,5,"[3, 24, 29, 15, 1, 11, 4]"
74526,1,4,"[9, 7, 5, 31]"
74536,1,5,"[29, 3, 26, 11, 7, 18, 45, 28, 24, 15, 32, 4, 1]"
74558,1,6,"[29, 3, 21]"
74560,1,6,"[29, 3, 21]"
74568,1,3,
74569,4,21,
74570,1,4,"[9, 28]"
74573,1,5,"[29, 3]"
74578,2,10,"[50, 55, 57]"
74598,1,6,"[3, 18, 21, 27, 29]"
74614,1,4,[9]
74615,2,9,[50]
74618,2,8,
74660,3,15,[61]
74661,3,17,[61]
74673,1,5,"[31, 32]"
74679,1,5,"[11, 28, 29, 24, 38]"
74682,1,3,
74686,1,3,
74687,2,8,
74688,3,13,
74689,6,28,
74690,1,5,[29]
74711,3,13,
74722,1,4,"[2, 9]"
74747,1,6,"[4, 15, 21, 29]"
74754,1,5,"[3, 29]"
74769,2,10,"[55, 50]"
